,Word,Tag
560012,April,tim
560013,2009,tim
560020,EU,org
560024,Albania,gpe
560040,Europe,geo
560059,Wallachia,geo
560061,Moldavia,geo
560070,Turkish,gpe
560078,1856,tim
560085,1859,tim
560090,1862,tim
560096,Romania,geo
560106,1878,tim
560111,Allied,org
560112,Powers,org
560116,I,eve
560124,Transylvania,geo
560131,1940,tim
560133,Romania,geo
560143,1941,tim
560144,German,gpe
560148,USSR,gpe
560150,Three,tim
560152,later,tim
560157,Soviets,gpe
560159,Romania,geo
560181,1947,tim
560194,Nicolae,per
560195,CEAUSESCU,per
560201,1965,tim
560215,1980s,tim
560217,CEAUSESCU,per
560224,1989,tim
560227,Communists,org
560232,1996,tim
560240,Romania,geo
560242,NATO,geo
560244,2004,tim
560247,EU,org
560249,2007,tim
560266,1975,tim
560282,Sao,per
560283,Tome,per
560285,Principe,per
560306,Over,tim
560329,Sao,per
560330,Tome,per
560332,Principe,per
560342,December,tim
560343,2000,tim
560346,Highly,org
560347,Indebted,org
560348,Poor,org
560349,Countries,org
560351,HIPC,org
560369,August,tim
560370,2005,tim
560384,Growth,org
560385,Facility,org
560387,PRGF,org
560439,Sao,per
560440,Tome,per
560442,Principe,per
560448,oil-rich,geo
560449,Gulf,geo
560450,of,geo
560451,Guinea,geo
560463,Nigeria,geo
560483,2004,tim
560491,Nigeria,geo
560507,almost,tim
560526,Kyrgyzstan,gpe
560531,Russia,geo
560533,1876,tim
560536,Kyrgyz,gpe
560543,Tsarist,org
560544,Empire,org
560546,1916,tim
560553,Kyrgyz,gpe
560558,Kyrgyzstan,gpe
560564,1936,tim
560569,1991,tim
560572,USSR,org
560579,spring,tim
560580,of,tim
560581,2005,tim
560587,President,per
560596,since,tim
560597,1990,tim
560603,July,tim
560604,2005,tim
560612,Kurmanbek,per
560613,BAKIEV,per
560618,few,tim
560635,July,tim
560636,2009,tim
560649,BAKIEV,per
560664,April,tim
560665,2010,tim
560676,BAKIEV,org
560682,President,per
560683,Roza,per
560684,OTUNBAEVA,per
560691,31,tim
560692,December,tim
560693,2011,tim
560700,19,tim
560701,May,tim
560702,2010,tim
560712,October,tim
560713,2011,tim
560773,five,tim
560779,sixth,tim
560780,day,tim
560924,United,geo
560925,States,geo
560932,Palestinian,org
560933,Authority,org
560940,West,org
560941,Bank,org
560942,and,org
560943,Gaza,org
560954,Palestinians,gpe
560962,Israel,geo
560965,New,org
560966,York,org
560967,Times,org
560978,United,geo
560979,States,geo
560981,Europe,geo
560983,Arab,geo
560989,Palestinian,org
560990,Authority,org
560994,four,tim
561011,Palestinian,org
561012,Authority,org
561030,Palestinian,gpe
561037,past,tim
561038,four,tim
561040,of,tim
561041,violence,tim
561044,West,org
561045,Bank,org
561046,and,org
561047,Gaza,org
561049,President,per
561050,Bush,per
561054,Laura,per
561060,African,gpe
561078,Washington,geo
561079,Thursday,tim
561080,Mrs.,per
561081,Bush,per
561084,United,geo
561085,States,geo
561094,Malawi,geo
561096,Mozambique,geo
561098,Rwanda,geo
561101,Senegal,gpe
561130,President,per
561131,Bush,per
561141,Tanzania,geo
561143,Uganda,geo
561145,Angola,geo
561155,U.N.,org
561165,Africa,geo
561176,President,per
561177,Bush,per
561182,U.S.,org
561183,Malaria,org
561184,Coordinator,org
561186,Timothy,per
561187,Ziemer,per
561189,Ziemer,per
561193,U.S.,org
561194,Navy,org
561203,World,org
561204,Relief,org
561208,American,gpe
561216,Richard,per
561217,Pryor,per
561222,Robert,per
561223,Johnson,per
561235,Grammy,per
561239,Recording,org
561240,Academy,org
561245,Grammys,org
561254,U.S.,geo
561259,Pryor,per
561282,Pryor,per
561300,Blues,org
561302,Robert,per
561303,Johnson,per
561317,1938,tim
561319,Johnson,org
561320,'s,org
561321,Delta,org
561332,David,per
561333,Bowie,per
561338,Merle,per
561339,Haggard,per
561344,Jessye,per
561345,Norman,per
561356,February,tim
561357,8,tim
561358,ceremony,tim
561361,U.S.,geo
561371,southern,geo
561372,Afghanistan,geo
561377,American,gpe
561381,U.S.,geo
561390,Sunday,tim
561392,Zabul,geo
561405,U.S.,geo
561409,Colonel,per
561410,Jim,per
561411,Yonts,per
561437,Taleban,org
561440,Abdul,per
561441,Latif,per
561442,Hakimi,per
561454,U.S.,geo
561468,U.S.,org
561469,Chinooks,org
561472,Afghanistan,geo
561488,June,tim
561493,Americans,gpe
561503,April,tim
561507,American,gpe
561524,Mogadishu,geo
561545,the,geo
561546,Wadajir,geo
561548,Hodan,geo
561551,Florence,per
561583,Somali,gpe
561594,Ethiopian,gpe
561611,Somalia,geo
561619,Horn,per
561621,Africa,geo
561630,since,tim
561631,1991,tim
561636,Saturday,tim
561638,Turkey,geo
561667,Kusadasi,geo
561669,Saturday,tim
561672,Kusadasi,geo
561676,Izmir,geo
561705,Turkish,gpe
561733,Turkey,geo
561738,Kurdish,org
561743,TAK,org
561748,Kurdistan,org
561749,Workers,org
561750,Party,org
561752,PKK,org
561754,Prime,per
561755,Minister,per
561756,Recep,per
561757,Tayyip,per
561758,Erdogan,per
561777,Palestinian,gpe
561785,Islamic,org
561786,militant,org
561787,group,org
561788,Hamas,org
561794,Israeli,gpe
561800,Gaza,geo
561801,Strip,geo
561803,Hamas,org
561805,Israeli,gpe
561807,Saturday,tim
561820,Khan,per
561821,Younis,per
561831,Hamas,org
561836,Ezzedin,org
561837,al-Qassam,org
561853,Israeli,gpe
561860,Israel,geo
561869,Gaza,geo
561870,Strip,geo
561876,Palestinian,gpe
561883,Israel,geo
561885,Russia,org
561921,Vladimir,per
561922,Putin,per
561926,Thursday,tim
561947,August,tim
561948,15,tim
561955,December,tim
561957,Russia,geo
561990,Moscow,geo
562009,Russia,geo
562013,Moscow,geo
562042,Argentina,gpe
562044,Spain,gpe
562059,Argentine,gpe
562060,President,per
562061,Nestor,per
562062,Kirchner,per
562065,Spanish,gpe
562066,Prime,per
562067,Minister,per
562068,Jose,per
562069,Luis,per
562070,Rodriguez,per
562071,Zapatero,per
562075,Tuesday,tim
562077,Buenos,geo
562078,Aires,geo
562084,Mr.,per
562085,Zapatero,per
562088,Brazilian,gpe
562089,President,per
562090,Luiz,per
562091,Inacio,per
562092,Lula,per
562093,da,per
562094,Silva,per
562096,Brasilia,geo
562123,American,gpe
562126,Mr.,per
562127,Zapatero,per
562133,Chile,geo
562134,Wednesday,tim
562138,President,per
562139,Ricardo,per
562140,Lagos,per
562155,Pakistan,geo
562168,The,org
562169,Red,org
562170,Cross,org
562186,Baluchistan,geo
562189,Pakistani,gpe
562221,Thailand,geo
562226,Friday,tim
562253,Laos,geo
562262,Sonthi,per
562263,Boonyaratglin,per
562296,Thaksin,per
562297,Shinawatra,per
562299,Thai,gpe
562303,England,geo
562304,Friday,tim
562311,Mr.,per
562312,Thaksin,org
562320,Thailand,geo
562328,Mr.,per
562329,Thaksin,org
562347,Bangkok,org
562352,2003,tim
562363,England,geo
562365,Mr.,per
562366,Thaksin,geo
562375,Reporters,org
562376,Without,org
562377,Borders,org
562389,Afghanistan,geo
562394,President,per
562395,Hamid,per
562396,Karzai,per
562407,Shaima,per
562408,Rezayee,per
562419,Tolo,org
562420,TV,org
562429,the,geo
562430,Kabul,geo
562433,Char,org
562434,Qala,org
562436,Wednesday,tim
562447,Afghanistan,geo
562455,2001,tim
562480,Islamists,org
562482,Afghanistan,geo
562487,Ms.,per
562488,Rezayee,per
562502,Tolo,org
562503,TV,org
562511,Palestinian,gpe
562514,Israeli,gpe
562520,Palestinian,gpe
562526,West,org
562527,Bank,org
562528,Sunday,tim
562533,Israeli,gpe
562553,Nablus,geo
562557,Palestinians,gpe
562566,Palestinian,gpe
562567,Prime,per
562568,Minister,per
562569,Ismail,per
562570,Haniyeh,per
562572,Israel,geo
562577,Prime,per
562578,Minister,per
562579,Nasser,per
562580,al-Shaer,per
562587,Hamas,org
562590,Israeli,gpe
562593,Shaer,per
562598,West,org
562599,Bank,org
562601,Saturday,tim
562610,Israeli,gpe
562613,Shaer,per
562622,Hamas,org
562626,Palestinian,gpe
562638,Israel,geo
562641,United,geo
562642,States,geo
562645,European,org
562646,Union,org
562648,Al-Qaida,org
562653,Iraq,geo
562663,Baghdad,geo
562683,Friday,tim
562690,Islamic,geo
562691,State,geo
562692,of,geo
562693,Iraq,geo
562710,Tuesday,tim
562735,Islamic,geo
562736,State,geo
562737,of,geo
562738,Iraq,geo
562745,al-Qaida,org
562747,Iraq,geo
562750,Sunni,geo
562775,Baghdad,geo
562778,Sunday,tim
562779,Mass,tim
562786,U.S.,org
562787,Secretary,per
562789,State,org
562790,Condoleezza,per
562791,Rice,per
562793,Washington,geo
562800,Chinese,gpe
562807,President,per
562808,Bush,per
562812,Ms.,per
562813,Rice,per
562817,Beijing,geo
562818,Sunday,tim
562820,United,geo
562821,States,geo
562828,Beijing,geo
562832,U.S.,org
562857,French,gpe
562864,Chinese,gpe
562882,Secretary,per
562883,Rice,per
562886,Washington,geo
562890,China,geo
562900,September,tim
562918,China,geo
562937,U.S.,org
562938,House,org
562939,of,org
562940,Representatives,org
562946,Thursday,tim
562956,Congressman,per
562957,Tom,per
562958,DeLay,per
562966,Houston,geo
562968,Texas,geo
562986,Mr.,per
562987,DeLay,per
562997,Texas,geo
563007,Wednesday,tim
563017,Texas,geo
563052,Mr.,per
563053,DeLay,per
563057,Texas,geo
563084,Citigroup,org
563094,United,geo
563095,States,geo
563098,Tuesday,tim
563108,few,tim
563110,of,tim
563111,2007,tim
563150,Citi,org
563169,Singapore,org
563171,Kuwait,org
563173,Saudi,org
563174,Arabia,org
563180,Merrill,per
563181,Lynch,per
563201,Japan,geo
563203,Kuwait,geo
563205,South,geo
563206,Korea,geo
563212,Nepalese,gpe
563219,Kathmandu,org
563228,Maoist,geo
563241,Monday,tim
563277,Maoist,geo
563290,1996,tim
563297,Nepal,gpe
563318,Kathmandu,org
563322,fifth,tim
563323,day,tim
563350,Tuesday,tim
563354,Chinese,gpe
563363,U.S.,geo
563369,New,geo
563370,York,geo
563395,United,geo
563396,States,geo
563413,United,geo
563414,States,geo
563416,China,geo
563426,Sixty,tim
563432,Roman,per
563433,Ferencevych,per
563440,World,eve
563441,War,eve
563442,II,eve
563445,Berlin,geo
563451,Ukraine,geo
563462,United,geo
563463,States,geo
563474,American,gpe
563493,Germany,geo
563496,Roman,per
563497,Ferencevych,per
563506,Roman,per
563507,Ferencevych,per
563514,Ukrainian,gpe
563515,Community,org
563518,U.S.,geo
563519,Mauritania,geo
563531,Israel,geo
563538,Nouakchott,geo
563540,Saturday,tim
563542,Naha,org
563543,Mint,org
563544,Hamdi,org
563545,Ould,org
563546,Mouknass,org
563548,Mauritania,geo
563553,Israel,geo
563563,Mauritania,geo
563569,Arab,gpe
563576,Israel,geo
563583,January,tim
563584,2009,tim
563588,Israeli,gpe
563592,Gaza,geo
563593,Strip,geo
563596,March,tim
563601,Israeli,gpe
563609,Israeli,gpe
563613,2009,tim
563614,Israeli,gpe
563620,Palestinians,gpe
563622,Israel,geo
563638,Hamas,org
563640,Mauritania,geo
563644,Egypt,org
563646,Jordan,gpe
563650,Arab,gpe
563656,Israel,geo
563658,U.S.,geo
563669,September,tim
563670,2001,tim
563675,United,geo
563676,States,geo
563686,Pentagon,org
563692,Friday,tim
563698,Air,org
563699,Force,org
563701,Brig.,per
563702,Gen.,per
563703,Thomas,per
563704,Hartmann,per
563741,September,tim
563742,11,tim
563745,Khalid,per
563746,Sheikh,per
563747,Mohammed,per
563755,U.S.,geo
563760,Guantanamo,geo
563761,Bay,geo
563763,Cuba,geo
563770,Hartmann,per
563775,Salim,per
563776,Hamdan,per
563782,al-Qaida,org
563784,Osama,per
563785,bin,per
563786,Laden,per
563788,Hamdan,per
563804,Friday,tim
563809,six,tim
563821,U.N.,geo
563825,Carla,per
563826,del,per
563827,Ponte,per
563829,Slobodan,per
563830,Milosevic,per
563847,Del,per
563848,Ponte,per
563850,France,geo
563855,Tuesday,tim
563856,that,tim
563857,Milosevic,per
563875,Moscow,geo
563904,Milosevic,per
563906,Del,per
563907,Ponte,per
563909,Milosevic,per
563937,Bosnian,gpe
563938,Serb,gpe
563940,Radovan,per
563941,Karadzic,per
563943,Ratko,per
563944,Mladic,per
563973,Somalia,geo
563976,German,gpe
563977,Defense,org
563978,Ministry,org
563990,FSG,org
563991,Spessart,org
563995,Gulf,geo
563996,of,geo
563997,Aden,geo
563999,Sunday,tim
564004,German,gpe
564022,European,org
564023,Union,org
564036,German,gpe
564040,Rheinland-Pfalz,geo
564043,Somali,gpe
564051,2008,tim
564070,recent,tim
564075,EU,org
564078,United,geo
564079,States,geo
564091,Somalia,geo
564093,North,geo
564094,Korea,geo
564103,Russia,geo
564115,Korean,gpe
564119,North,geo
564122,Korean,gpe
564123,Central,org
564124,News,org
564125,Agency,org
564133,Minister,per
564134,Pak,per
564135,Ui-Chun,per
564138,Moscow,geo
564147,Pak,per
564149,Russia,geo
564151,Interfax,geo
564154,Friday,tim
564155,that,tim
564156,Pyongyang,tim
564169,South,geo
564170,Korea,geo
564173,U.S.,geo
564187,Russia,geo
564201,North,geo
564202,Korea,geo
564213,two,tim
564214,Koreas,tim
564216,China,geo
564218,Japan,geo
564221,United,geo
564222,States,geo
564242,South,org
564243,Asian,org
564244,Student,org
564245,Association,org
564247,Carnegie,org
564248,Mellon,org
564249,University,org
564251,Pittsburgh,geo
564253,Pennsylvania,geo
564262,Pakistan,eve
564263,Awareness,eve
564264,Week,eve
564268,VOA,org
564270,Ruth,per
564271,Reader,per
564275,Imran,per
564276,Siddiqi,per
564278,Venezuelan,gpe
564280,Radio,org
564281,Caracas,org
564282,Television,org
564284,RCTV,org
564301,President,per
564302,Hugo,per
564303,Chavez,per
564305,May,tim
564315,Monday,tim
564320,RCTV,org
564336,Venezuelan,gpe
564343,Mr.,per
564344,Chavez,per
564348,RCTV,org
564366,2002,tim
564374,Mr.,per
564375,Chavez,per
564394,United,org
564395,States,org
564415,Pakistan,geo
564418,U.S.,org
564419,Embassy,org
564421,Islamabad,geo
564423,Sunday,tim
564447,U.S.,org
564448,Chinook,art
564477,United,org
564478,Nations,org
564479,and,org
564480,Pakistani,gpe
564485,Pakistani,gpe
564495,Friday,tim
564508,October,tim
564509,8,tim
564525,Ukrainian,gpe
564544,Kyiv,geo
564546,The,org
564547,Beechcraft,org
564553,Sunday,tim
564556,Czech,gpe
564557,Republic,geo
564575,Zhulyany,geo
564576,airport,geo
564578,Kyiv,geo
564592,Czech,gpe
564609,Burmese,gpe
564625,Rangoon,geo
564633,Aung,geo
564634,San,geo
564635,Suu,geo
564636,Kyi,geo
564655,Phyu,org
564656,Phyu,org
564657,Tin,org
564662,Aung,geo
564663,San,geo
564664,Suu,geo
564665,Kyi,geo
564667,National,geo
564668,League,geo
564670,Democracy,geo
564677,Burmese,gpe
564687,Aung,geo
564688,San,geo
564689,Suu,geo
564690,Kyi,geo
564723,seven,tim
564745,British,gpe
564748,Tony,per
564749,Blair,per
564754,U.S.,geo
564766,American,gpe
564770,Guantanamo,geo
564771,Bay,geo
564773,Cuba,geo
564775,Mr.,per
564776,Blair,per
564823,September,tim
564824,11,tim
564825,",",tim
564826,2001,tim
564830,United,geo
564831,States,geo
564845,U.S.,geo
564847,British,gpe
564850,Afghanistan,geo
564859,Guantanamo,geo
564865,al-Qaida,org
564868,Taleban,org
564875,United,org
564876,Nations,org
564883,U.S.,geo
564892,Chinese,gpe
564901,Beijing,geo
564903,Chinese,gpe
564926,Friday,tim
564939,Communist,geo
564940,Party,geo
564987,few,tim
564989,in,tim
564990,Beijing,geo
564992,Shanghai,geo
565006,Beijing,geo
565008,Guangzhou,geo
565010,Shenzhen,geo
565012,past,tim
565015,Japan,geo
565024,U.N.,org
565025,Security,org
565026,Council,org
565028,Tokyo,geo
565036,Iran,geo
565046,Israel,geo
565049,Muslim,org
565066,Tehran,org
565070,The,eve
565071,World,eve
565072,Without,eve
565073,Zionism,eve
565075,Wednesday,tim
565077,President,per
565078,Mahmoud,per
565079,Ahmadinejad,per
565090,Israel,geo
565109,Iran,geo
565114,Ayatollah,org
565115,Ruhollah,org
565116,Khomeini,org
565122,Israel,geo
565134,Israel,geo
565140,Gaza,org
565141,Strip,org
565153,Israel,geo
565164,Jerusalem,geo
565168,Paris,geo
565171,French,gpe
565180,Serbian,gpe
565186,Bosnian,gpe
565187,Serb,gpe
565195,United,org
565196,Nations,org
565197,Tribunal,org
565199,The,org
565200,Hague,org
565210,Thursday,tim
565211,Mica,per
565212,Stanisic,per
565216,The,org
565217,Hague,org
565223,Friday,tim
565235,Mr.,per
565236,Stanisic,per
565238,Bosnian,gpe
565239,Serb,gpe
565248,Bosnia-Herzegovina,geo
565252,1992,tim
565255,European,org
565256,Union,org
565258,NATO,org
565260,Western,org
565264,Serbia,org
565275,Hague,geo
565278,January,tim
565282,Serb,gpe
565295,17,tim
565296,Serbian,gpe
565298,Bosnian,gpe
565299,Serb,gpe
565305,Croatian,gpe
565306,General,org
565307,Ante,per
565308,Gotovina,per
565315,Congo,per
565330,June,tim
565338,Thursday,tim
565385,Congo,per
565395,six-month,tim
565407,1960,tim
565409,Congo,per
565416,2003,tim
565439,Kinshasa,geo
565441,Thursday,tim
565459,Pakistani,gpe
565473,Pakistan,geo
565475,Sunday,tim
565488,Pakistan,gpe
565493,Orakzai,geo
565496,Taliban,org
565506,Afghanistan,gpe
565510,Pakistan,geo
565527,Kurram,geo
565529,Saturday,tim
565549,Somalia,gpe
565559,Djibouti,tim
565560,Saturday,tim
565562,United,org
565563,Nations,org
565578,Somali,gpe
565581,Mogadishu,geo
565583,Friday,tim
565586,President,per
565587,Abdullahi,per
565588,Yousuf,per
565590,Prime,per
565591,Minister,per
565592,Hussein,per
565593,Nur,per
565594,Adde,per
565607,Ethiopian,gpe
565621,During,tim
565622,three,tim
565624,of,tim
565625,meetings,tim
565626,in,tim
565627,Djibouti,tim
565643,June,tim
565644,between,tim
565646,Somali,gpe
565656,Somalia,geo
565658,Somalia,gpe
565665,since,tim
565666,1991,tim
565678,Somalis,gpe
565694,Slovakia,geo
565712,Slovakian,gpe
565714,Minister,per
565715,Zsolt,per
565716,Simon,per
565718,Thursday,tim
565733,Bratislava,geo
565742,Gabcikovo,geo
565748,Hungary,org
565761,European,org
565762,Union,org
565766,Britain,geo
565768,Slovakia,gpe
565772,European,org
565773,Union,org
565787,France,geo
565789,Germany,geo
565791,Greece,geo
565793,Hungary,geo
565795,Slovenia,geo
565797,Italy,geo
565799,Austria,geo
565801,Austrian,gpe
565803,Wednesday,tim
565807,European,org
565808,Union,org
565825,2003,tim
565829,Asia,geo
565840,Adelaide,org
565841,International,org
565850,Tommy,org
565851,Robredo,org
565852,of,org
565853,Spain,org
565857,Mario,per
565858,Ancic,per
565860,Croatia,geo
565864,Florent,per
565865,Serra,per
565867,France,geo
565873,Robredo,org
565881,Wednesday,tim
565884,Belgium,geo
565886,Xavier,geo
565887,Malisse,geo
565889,Ancic,per
565902,Serra,per
565906,Jarkko,per
565907,Nieminen,per
565915,Finnish,gpe
565918,Germany,geo
565920,Florian,geo
565921,Mayer,geo
565928,Lleyton,per
565929,Hewitt,per
565931,Australia,geo
565938,Thursday,tim
565940,Germany,geo
565942,Philipp,geo
565943,Kohlschreiber,geo
565945,Bangladeshi,gpe
565968,Dhaka,geo
565978,Dhaka,org
565979,Medical,org
565980,College,org
565999,Dhaka,geo
566005,Bangladeshi,gpe
566011,Thursday,tim
566012,night,tim
566057,Bangladeshi,gpe
566061,Saturday,tim
566076,Dhaka,geo
566081,Tuesday,tim
566093,European,org
566094,Union,org
566148,November,tim
566153,EU,org
566160,second,tim
566161,half,tim
566162,of,tim
566170,2010,tim
566211,U.S.,org
566216,American,gpe
566232,Syed,per
566233,Haris,per
566234,Ahmed,per
566241,Georgia,org
566242,Tech,org
566244,Atlanta,geo
566248,March,tim
566249,23,tim
566257,Ahmed,per
566263,Pakistan,geo
566272,Pakistan,geo
566276,Ahmed,per
566297,Atlanta,geo
566300,19-year-old,org
566301,Ehsanul,org
566302,Islam,org
566303,Sadequee,org
566308,Bangladesh,geo
566315,Ahmed,per
566324,New,geo
566325,York,geo
566344,Georgia,geo
566346,North,geo
566347,Korea,geo
566350,National,org
566351,Security,org
566352,Service,org
566371,Korean,gpe
566372,Central,org
566373,News,org
566374,Agency,org
566376,Wednesday,tim
566384,North,geo
566385,Koreans,gpe
566428,North,geo
566429,Korea,geo
566474,North,geo
566475,Korea,geo
566483,U.S.,org
566486,State,org
566487,Condoleezza,per
566488,Rice,per
566491,Israel,geo
566498,two-day,tim
566503,Middle,geo
566504,East,geo
566512,Ms.,per
566513,Rice,per
566534,Israeli,gpe
566538,Gaza,geo
566539,Strip,geo
566551,U.S.,geo
566557,Israeli,gpe
566560,Sunday,tim
566564,Prime,per
566566,Ariel,per
566567,Sharon,per
566572,Palestinian,gpe
566574,Mahmoud,per
566575,Abbas,per
566576,Monday,tim
566579,West,org
566580,Bank,org
566582,Earlier,tim
566583,today,tim
566585,Saudi,geo
566586,Arabia,geo
566588,Ms.,per
566589,Rice,per
566629,United,geo
566630,States,geo
566632,the,tim
566633,kingdom,tim
566637,western,geo
